"receiver_id","receiver","posteam","air_yards","headshot_url","image"
"00-0036322","J.Jefferson","MIN",17,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",22,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0031588","S.Diggs","BUF",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0036322","J.Jefferson","MIN",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0031588","S.Diggs","BUF",16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0036322","J.Jefferson","MIN",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0031588","S.Diggs","BUF",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0036322","J.Jefferson","MIN",19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0031588","S.Diggs","BUF",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",21,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0036322","J.Jefferson","MIN",32,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",24,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0031588","S.Diggs","BUF",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",-1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0037239","C.Olave","NO",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0031408","M.Evans","TB",27,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031408","M.Evans","TB",9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031408","M.Evans","TB",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031408","M.Evans","TB",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031408","M.Evans","TB",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0035676","A.Brown","PHI",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0031544","A.Cooper","CLE",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",21,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031544","A.Cooper","CLE",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0036322","J.Jefferson","MIN",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",-3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036358","C.Lamb","DAL",-2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036322","J.Jefferson","MIN",15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036358","C.Lamb","DAL",-4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",27,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",-2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0037239","C.Olave","NO",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",40,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",-4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0031381","D.Adams","LV",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",-2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",31,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",30,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0035676","A.Brown","PHI",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",-3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",-3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",33,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0035676","A.Brown","PHI",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",-1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0035676","A.Brown","PHI",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sb8stxfvnkedmhs6c1fx","./images/circle_headshots/00-0035676.png"
"00-0036613","J.Waddle","MIA",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0033040","T.Hill","MIA",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0036613","J.Waddle","MIA",16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0033040","T.Hill","MIA",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0036613","J.Waddle","MIA",17,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0036613","J.Waddle","MIA",34,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0033040","T.Hill","MIA",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0036613","J.Waddle","MIA",-5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0031381","D.Adams","LV",9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",-4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",28,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0036322","J.Jefferson","MIN",-1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",34,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",-1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",-2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0036322","J.Jefferson","MIN",34,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja","./images/circle_headshots/00-0036322.png"
"00-0037239","C.Olave","NO",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0036358","C.Lamb","DAL",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",24,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0031544","A.Cooper","CLE",9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",-2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031408","M.Evans","TB",18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031408","M.Evans","TB",-1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0031544","A.Cooper","CLE",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031588","S.Diggs","BUF",18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031588","S.Diggs","BUF",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcvd2avk0kufoli80veb","./images/circle_headshots/00-0031588.png"
"00-0031544","A.Cooper","CLE",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",-3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0031544","A.Cooper","CLE",7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4","./images/circle_headshots/00-0031544.png"
"00-0036358","C.Lamb","DAL",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0036358","C.Lamb","DAL",3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f8elvw51jgvzf95weg1o","./images/circle_headshots/00-0036358.png"
"00-0031381","D.Adams","LV",0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",18,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",22,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",31,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",38,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0031381","D.Adams","LV",5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmojceirzhgctrcfi4aw","./images/circle_headshots/00-0031381.png"
"00-0033040","T.Hill","MIA",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",21,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0036613","J.Waddle","MIA",8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru","./images/circle_headshots/00-0036613.png"
"00-0033040","T.Hill","MIA",19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",39,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",-3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0033040","T.Hill","MIA",2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be","./images/circle_headshots/00-0033040.png"
"00-0031408","M.Evans","TB",14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0037239","C.Olave","NO",10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0031408","M.Evans","TB",21,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyilrqdmfvv1zceem1cg","./images/circle_headshots/00-0031408.png"
"00-0037239","C.Olave","NO",12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
"00-0037239","C.Olave","NO",17,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh4mzrgbiqemhomzpukt","./images/circle_headshots/00-0037239.png"
